schedule_id,class_id,version,scenario,day_of_week,day_vn,shift,start_time,end_time,building,floor,room_id,room_capacity,num_students,motorbike_ratio,dorm_ratio,primary_lot,motorbike_to_P1,motorbike_to_P2,motorbike_to_P3,distance_building_to_primary_lot_m,arrival_window_start,arrival_window_end,departure_window_start,departure_window_end,is_event
SCH00733,LHP0213,baseline,Normal,Fri,Thu 6,Ca1,06:45,09:25,C,8,A2-0813,107,66,0.85,0.08,P2,0,55,1,120,06:15,06:45,09:25,09:55,N
SCH00734,LHP0213,optimized,Normal,Thu,Thu 5,Ca1,06:45,09:25,D,1,D-0107,82,66,0.85,0.08,P2,0,54,2,180,06:15,06:45,09:25,09:55,N
SCH00735,LHP0214,baseline,Peak,Mon,Thu 2,Ca3,13:00,15:40,A2,1,A2-0104,97,52,0.92,0.12,P1,47,0,1,150,12:30,13:00,15:40,16:10,N
SCH00736,LHP0214,baseline,Worst,Mon,Thu 2,Ca3,13:00,15:40,A2,1,A2-0104,97,52,0.92,0.12,P1,47,0,1,150,12:30,13:00,15:40,16:10,N
SCH00737,LHP0214,baseline,Normal,Fri,Thu 6,Ca3,13:00,15:40,A2,8,A2-0801,93,52,0.92,0.12,P1,47,0,1,150,12:30,13:00,15:40,16:10,N
SCH00738,LHP0214,optimized,Peak,Wed,Thu 4,Ca1,06:45,09:25,A2,4,A2-0412,119,52,0.92,0.12,P1,45,0,3,150,06:15,06:45,09:25,09:55,N
SCH00739,LHP0214,optimized,Peak,Mon,Thu 2,Ca1,06:45,09:25,D,1,D-0107,82,52,0.92,0.12,P2,0,45,3,180,06:15,06:45,09:25,09:55,N
SCH00740,LHP0214,optimized,Worst,Mon,Thu 2,Ca1,06:45,09:25,D,1,D-0107,82,52,0.92,0.12,P2,0,45,3,180,06:15,06:45,09:25,09:55,N
SCH00741,LHP0215,baseline,Peak,Wed,Thu 4,Ca1,06:45,09:25,A2,1,A2-0104,97,44,0.91,0.22,P1,38,0,2,150,06:15,06:45,09:25,09:55,N
SCH00742,LHP0215,baseline,Normal,Fri,Thu 6,Ca1,06:45,09:25,A2,5,A2-0501,92,44,0.91,0.22,P1,38,0,2,150,06:15,06:45,09:25,09:55,N
SCH00743,LHP0215,optimized,Normal,Thu,Thu 5,Ca2,09:35,12:15,A2,4,A2-0401,118,44,0.91,0.22,P1,36,0,4,150,09:05,09:35,12:15,12:45,N
SCH00744,LHP0215,optimized,Normal,Tue,Thu 3,Ca2,09:35,12:15,A2,3,A2-0313,102,44,0.91,0.22,P1,36,0,4,150,09:05,09:35,12:15,12:45,N
SCH00745,LHP0216,baseline,Peak,Wed,Thu 4,Ca2,09:35,12:15,D,5,D-0506,70,69,0.88,0.16,P2,0,59,2,180,09:05,09:35,12:15,12:45,N
SCH00746,LHP0216,baseline,Normal,Fri,Thu 6,Ca3,13:00,15:40,A2,6,A2-0614,97,69,0.88,0.16,P1,59,0,2,150,12:30,13:00,15:40,16:10,N
SCH00747,LHP0216,optimized,Normal,Sat,Thu 7,Ca4,15:50,18:30,A2,3,A2-0306,89,69,0.88,0.16,P1,56,0,5,150,15:20,15:50,18:30,19:00,N
SCH00748,LHP0216,optimized,Normal,Tue,Thu 3,Ca3,13:00,15:40,A2,7,A2-0705,83,69,0.88,0.16,P1,56,0,5,150,12:30,13:00,15:40,16:10,N
SCH00749,LHP0217,baseline,Peak,Wed,Thu 4,Ca1,06:45,09:25,C,1,C-0103,43,31,0.79,0.19,P2,0,24,1,120,06:15,06:45,09:25,09:55,N
SCH00750,LHP0217,optimized,Normal,Thu,Thu 5,Ca3,13:00,15:40,A2,5,A2-0505,98,31,0.79,0.19,P1,23,0,2,150,12:30,13:00,15:40,16:10,N
SCH00751,LHP0218,baseline,Peak,Mon,Thu 2,Ca1,06:45,09:25,B,2,B-0206,56,52,0.75,0.22,P1,37,0,2,100,06:15,06:45,09:25,09:55,N
SCH00752,LHP0218,baseline,Worst,Mon,Thu 2,Ca1,06:45,09:25,B,2,B-0206,56,52,0.75,0.22,P1,37,0,2,100,06:15,06:45,09:25,09:55,N
SCH00753,LHP0218,optimized,Normal,Sat,Thu 7,Ca3,13:00,15:40,B,1,B-0104,54,52,0.75,0.22,P1,35,0,4,100,12:30,13:00,15:40,16:10,N
SCH00754,LHP0219,baseline,Normal,Tue,Thu 3,Ca2,09:35,12:15,A2,6,A2-0608,90,34,0.78,0.18,P1,26,0,1,150,09:05,09:35,12:15,12:45,N
SCH00755,LHP0219,optimized,Normal,Thu,Thu 5,Ca1,06:45,09:25,D,1,D-0104,83,34,0.78,0.18,P2,0,25,2,180,06:15,06:45,09:25,09:55,N
SCH00756,LHP0220,baseline,Normal,Tue,Thu 3,Ca1,06:45,09:25,D,2,D-0205,74,43,0.83,0.14,P2,0,35,1,180,06:15,06:45,09:25,09:55,N
SCH00757,LHP0220,optimized,Peak,Mon,Thu 2,Ca3,13:00,15:40,C,3,C-0301,55,43,0.83,0.14,P2,0,34,2,120,12:30,13:00,15:40,16:10,N
SCH00758,LHP0220,optimized,Worst,Mon,Thu 2,Ca3,13:00,15:40,C,3,C-0301,55,43,0.83,0.14,P2,0,34,2,120,12:30,13:00,15:40,16:10,N
SCH00759,LHP0221,baseline,Normal,Tue,Thu 3,Ca1,06:45,09:25,A2,1,A2-0103,81,76,0.81,0.24,P1,59,0,3,150,06:15,06:45,09:25,09:55,N
SCH00760,LHP0221,optimized,Peak,Wed,Thu 4,Ca2,09:35,12:15,A2,4,A2-0412,119,76,0.81,0.24,P1,54,0,8,150,09:05,09:35,12:15,12:45,N
SCH00761,LHP0222,baseline,Peak,Mon,Thu 2,Ca1,06:45,09:25,A2,2,A2-0208,92,39,0.78,0.17,P1,29,0,1,150,06:15,06:45,09:25,09:55,N
SCH00762,LHP0222,baseline,Worst,Mon,Thu 2,Ca1,06:45,09:25,A2,2,A2-0208,92,39,0.78,0.17,P1,29,0,1,150,06:15,06:45,09:25,09:55,N
SCH00763,LHP0222,baseline,Peak,Wed,Thu 4,Ca1,06:45,09:25,A2,4,A2-0405,114,39,0.78,0.17,P1,29,0,1,150,06:15,06:45,09:25,09:55,N
SCH00764,LHP0222,optimized,Normal,Fri,Thu 6,Ca4,15:50,18:30,A2,10,A2-1001,84,39,0.78,0.17,P1,28,0,2,150,15:20,15:50,18:30,19:00,N
SCH00765,LHP0222,optimized,Normal,Tue,Thu 3,Ca2,09:35,12:15,A2,5,A2-0511,109,39,0.78,0.17,P1,28,0,2,150,09:05,09:35,12:15,12:45,N
SCH00766,LHP0223,baseline,Peak,Mon,Thu 2,Ca1,06:45,09:25,D,5,D-0505,87,58,0.88,0.15,P2,0,49,2,180,06:15,06:45,09:25,09:55,N
SCH00767,LHP0223,baseline,Worst,Mon,Thu 2,Ca1,06:45,09:25,D,5,D-0505,87,58,0.88,0.15,P2,0,49,2,180,06:15,06:45,09:25,09:55,N
SCH00768,LHP0223,optimized,Normal,Sat,Thu 7,Ca1,06:45,09:25,A2,5,A2-0501,92,58,0.88,0.15,P1,47,0,4,150,06:15,06:45,09:25,09:55,N
SCH00769,LHP0224,baseline,Normal,Sat,Thu 7,Ca1,06:45,09:25,B,2,B-0207,59,43,0.9,0.07,P1,38,0,1,100,06:15,06:45,09:25,09:55,N
SCH00770,LHP0224,optimized,Peak,Mon,Thu 2,Ca3,13:00,15:40,A2,3,A2-0302,90,43,0.9,0.07,P1,37,0,2,150,12:30,13:00,15:40,16:10,N
SCH00771,LHP0224,optimized,Worst,Mon,Thu 2,Ca3,13:00,15:40,A2,3,A2-0302,90,43,0.9,0.07,P1,37,0,2,150,12:30,13:00,15:40,16:10,N
SCH00772,LHP0225,baseline,Normal,Fri,Thu 6,Ca2,09:35,12:15,C,4,D-0402,78,73,0.89,0.15,P2,0,63,2,120,09:05,09:35,12:15,12:45,N
SCH00773,LHP0225,baseline,Peak,Mon,Thu 2,Ca1,06:45,09:25,D,1,D-0102,77,73,0.89,0.15,P2,0,63,2,180,06:15,06:45,09:25,09:55,N
SCH00774,LHP0225,baseline,Worst,Mon,Thu 2,Ca1,06:45,09:25,D,1,D-0102,77,73,0.89,0.15,P2,0,63,2,180,06:15,06:45,09:25,09:55,N
SCH00775,LHP0225,optimized,Normal,Tue,Thu 3,Ca3,13:00,15:40,C,5,A2-0506,85,73,0.89,0.15,P2,0,60,5,120,12:30,13:00,15:40,16:10,N
SCH00776,LHP0225,optimized,Normal,Sat,Thu 7,Ca3,13:00,15:40,D,1,D-0102,77,73,0.89,0.15,P2,0,60,5,180,12:30,13:00,15:40,16:10,N
SCH00777,LHP0226,baseline,Peak,Wed,Thu 4,Ca4,15:50,18:30,D,1,D-0108,69,44,0.83,0.17,P2,0,35,1,180,15:20,15:50,18:30,19:00,N
SCH00778,LHP0226,optimized,Peak,Mon,Thu 2,Ca2,09:35,12:15,A2,9,A2-0903,94,44,0.83,0.17,P1,33,0,3,150,09:05,09:35,12:15,12:45,N
SCH00779,LHP0226,optimized,Worst,Mon,Thu 2,Ca2,09:35,12:15,A2,9,A2-0903,94,44,0.83,0.17,P1,33,0,3,150,09:05,09:35,12:15,12:45,N
SCH00780,LHP0227,baseline,Peak,Wed,Thu 4,Ca1,06:45,09:25,B,2,B-0204,49,43,0.9,0.2,P1,37,0,2,100,06:15,06:45,09:25,09:55,N
SCH00781,LHP0227,optimized,Normal,Fri,Thu 6,Ca4,15:50,18:30,A2,2,A2-0213,117,43,0.9,0.2,P1,35,0,4,150,15:20,15:50,18:30,19:00,N
SCH00782,LHP0228,baseline,Peak,Mon,Thu 2,Ca2,09:35,12:15,D,2,D-0207,76,30,0.85,0.14,P2,0,25,1,180,09:05,09:35,12:15,12:45,N
SCH00783,LHP0228,baseline,Worst,Mon,Thu 2,Ca2,09:35,12:15,D,2,D-0207,76,30,0.85,0.14,P2,0,25,1,180,09:05,09:35,12:15,12:45,N
SCH00784,LHP0228,optimized,Normal,Fri,Thu 6,Ca1,06:45,09:25,B,2,B-0208,46,30,0.85,0.14,P1,24,0,2,100,06:15,06:45,09:25,09:55,N
SCH00785,LHP0229,baseline,Peak,Mon,Thu 2,Ca3,13:00,15:40,A2,3,A2-0304,101,75,0.8,0.16,P1,58,0,2,150,12:30,13:00,15:40,16:10,N
SCH00786,LHP0229,baseline,Worst,Mon,Thu 2,Ca3,13:00,15:40,A2,3,A2-0304,101,75,0.8,0.16,P1,58,0,2,150,12:30,13:00,15:40,16:10,N
SCH00787,LHP0229,baseline,Normal,Sat,Thu 7,Ca1,06:45,09:25,A2,8,A2-0806,96,75,0.8,0.16,P1,58,0,2,150,06:15,06:45,09:25,09:55,N
SCH00788,LHP0229,optimized,Normal,Fri,Thu 6,Ca2,09:35,12:15,D,4,D-0407,80,75,0.8,0.16,P2,0,55,5,180,09:05,09:35,12:15,12:45,N
SCH00789,LHP0229,optimized,Normal,Sat,Thu 7,Ca1,06:45,09:25,A2,1,A2-0102,87,75,0.8,0.16,P1,55,0,5,150,06:15,06:45,09:25,09:55,N
SCH00790,LHP0230,baseline,Normal,Tue,Thu 3,Ca1,06:45,09:25,C,1,C-0105,49,34,0.83,0.2,P2,0,28,1,120,06:15,06:45,09:25,09:55,N
SCH00791,LHP0230,optimized,Peak,Wed,Thu 4,Ca1,06:45,09:25,D,2,D-0208,74,34,0.83,0.2,P2,0,26,3,180,06:15,06:45,09:25,09:55,N
SCH00792,LHP0231,baseline,Peak,Mon,Thu 2,Ca2,09:35,12:15,A2,8,A2-0803,105,34,0.92,0.17,P1,30,0,1,150,09:05,09:35,12:15,12:45,N
SCH00793,LHP0231,baseline,Worst,Mon,Thu 2,Ca2,09:35,12:15,A2,8,A2-0803,105,34,0.92,0.17,P1,30,0,1,150,09:05,09:35,12:15,12:45,N
SCH00794,LHP0231,optimized,Normal,Fri,Thu 6,Ca1,06:45,09:25,D,5,D-0504,61,34,0.92,0.17,P2,0,29,2,180,06:15,06:45,09:25,09:55,N
SCH00795,LHP0232,baseline,Peak,Wed,Thu 4,Ca4,15:50,18:30,A2,10,A2-1004,118,48,0.77,0.05,P1,37,0,0,150,15:20,15:50,18:30,19:00,N
SCH00796,LHP0232,optimized,Normal,Thu,Thu 5,Ca4,15:50,18:30,B,2,B-0203,60,48,0.77,0.05,P1,36,0,1,100,15:20,15:50,18:30,19:00,N
SCH00797,LHP0233,baseline,Peak,Wed,Thu 4,Ca1,06:45,09:25,A2,4,A2-0410,98,59,0.92,0.23,P1,52,0,2,150,06:15,06:45,09:25,09:55,N
SCH00798,LHP0233,optimized,Normal,Thu,Thu 5,Ca1,06:45,09:25,A2,5,A2-0511,109,59,0.92,0.23,P1,48,0,6,150,06:15,06:45,09:25,09:55,N
SCH00799,LHP0234,baseline,Peak,Wed,Thu 4,Ca1,06:45,09:25,A2,1,A2-0103,81,45,0.84,0.13,P1,37,0,1,150,06:15,06:45,09:25,09:55,N
SCH00800,LHP0234,optimized,Peak,Wed,Thu 4,Ca4,15:50,18:30,A2,5,A2-0506,85,45,0.84,0.13,P1,36,0,2,150,15:20,15:50,18:30,19:00,N
SCH00801,LHP0235,baseline,Peak,Mon,Thu 2,Ca1,06:45,09:25,D,4,D-0406,82,77,0.82,0.12,P2,0,62,2,180,06:15,06:45,09:25,09:55,N
SCH00802,LHP0235,baseline,Worst,Mon,Thu 2,Ca1,06:45,09:25,D,4,D-0406,82,77,0.82,0.12,P2,0,62,2,180,06:15,06:45,09:25,09:55,N
SCH00803,LHP0235,optimized,Peak,Wed,Thu 4,Ca3,13:00,15:40,D,2,D-0203,80,77,0.82,0.12,P2,0,60,4,180,12:30,13:00,15:40,16:10,N
SCH00804,LHP0236,baseline,Peak,Mon,Thu 2,Ca3,13:00,15:40,B,8,A2-0803,105,70,0.77,0.15,P1,52,0,2,100,12:30,13:00,15:40,16:10,N
SCH00805,LHP0236,baseline,Worst,Mon,Thu 2,Ca3,13:00,15:40,B,8,A2-0803,105,70,0.77,0.15,P1,52,0,2,100,12:30,13:00,15:40,16:10,N
SCH00806,LHP0236,baseline,Normal,Tue,Thu 3,Ca2,09:35,12:15,B,7,A2-0712,93,70,0.77,0.15,P1,52,0,2,100,09:05,09:35,12:15,12:45,N
SCH00807,LHP0236,optimized,Normal,Fri,Thu 6,Ca3,13:00,15:40,D,1,D-0107,82,70,0.77,0.15,P2,0,50,4,180,12:30,13:00,15:40,16:10,N
SCH00808,LHP0236,optimized,Peak,Wed,Thu 4,Ca1,06:45,09:25,A2,2,A2-0207,115,70,0.77,0.15,P1,50,0,4,150,06:15,06:45,09:25,09:55,N
SCH00809,LHP0237,baseline,Normal,Sat,Thu 7,Ca4,15:50,18:30,C,3,C-0301,55,52,0.9,0.21,P2,0,45,2,120,15:20,15:50,18:30,19:00,N
SCH00810,LHP0237,baseline,Normal,Fri,Thu 6,Ca1,06:45,09:25,C,3,C-0305,56,52,0.9,0.21,P2,0,45,2,120,06:15,06:45,09:25,09:55,N
SCH00811,LHP0237,optimized,Peak,Wed,Thu 4,Ca3,13:00,15:40,A2,8,A2-0813,107,52,0.9,0.21,P1,42,0,5,150,12:30,13:00,15:40,16:10,N
SCH00812,LHP0237,optimized,Normal,Thu,Thu 5,Ca2,09:35,12:15,B,1,B-0107,56,52,0.9,0.21,P1,42,0,5,100,09:05,09:35,12:15,12:45,N
SCH00813,LHP0238,baseline,Peak,Wed,Thu 4,Ca2,09:35,12:15,A2,10,A2-1009,80,36,0.78,0.09,P1,28,0,1,150,09:05,09:35,12:15,12:45,N
SCH00814,LHP0238,baseline,Peak,Mon,Thu 2,Ca2,09:35,12:15,A2,6,A2-0603,93,36,0.78,0.09,P1,28,0,1,150,09:05,09:35,12:15,12:45,N
SCH00815,LHP0238,baseline,Worst,Mon,Thu 2,Ca2,09:35,12:15,A2,6,A2-0603,93,36,0.78,0.09,P1,28,0,1,150,09:05,09:35,12:15,12:45,N
SCH00816,LHP0238,optimized,Normal,Thu,Thu 5,Ca2,09:35,12:15,A2,9,A2-0901,105,36,0.78,0.09,P1,27,0,2,150,09:05,09:35,12:15,12:45,N
SCH00817,LHP0238,optimized,Peak,Wed,Thu 4,Ca3,13:00,15:40,C,3,C-0301,55,36,0.78,0.09,P2,0,27,2,120,12:30,13:00,15:40,16:10,N
SCH00818,LHP0239,baseline,Normal,Sat,Thu 7,Ca1,06:45,09:25,B,2,B-0208,46,41,0.94,0.18,P1,38,0,1,100,06:15,06:45,09:25,09:55,N
SCH00819,LHP0239,optimized,Peak,Wed,Thu 4,Ca2,09:35,12:15,B,2,B-0203,60,41,0.94,0.18,P1,35,0,4,100,09:05,09:35,12:15,12:45,N
SCH00820,LHP0240,baseline,Normal,Thu,Thu 5,Ca2,09:35,12:15,D,4,D-0407,80,78,0.87,0.19,P2,0,65,3,180,09:05,09:35,12:15,12:45,N
SCH00821,LHP0240,baseline,Peak,Wed,Thu 4,Ca3,13:00,15:40,A2,8,A2-0810,114,78,0.87,0.19,P1,65,0,3,150,12:30,13:00,15:40,16:10,N
SCH00822,LHP0240,optimized,Normal,Fri,Thu 6,Ca1,06:45,09:25,C,7,A2-0705,83,78,0.87,0.19,P2,0,62,6,120,06:15,06:45,09:25,09:55,N
SCH00823,LHP0240,optimized,Normal,Thu,Thu 5,Ca1,06:45,09:25,C,3,A2-0312,86,78,0.87,0.19,P2,0,62,6,120,06:15,06:45,09:25,09:55,N
SCH00824,LHP0241,baseline,Peak,Mon,Thu 2,Ca2,09:35,12:15,D,2,D-0201,72,50,0.92,0.18,P2,0,44,2,180,09:05,09:35,12:15,12:45,N
SCH00825,LHP0241,baseline,Worst,Mon,Thu 2,Ca2,09:35,12:15,D,2,D-0201,72,50,0.92,0.18,P2,0,44,2,180,09:05,09:35,12:15,12:45,N
SCH00826,LHP0241,optimized,Normal,Sat,Thu 7,Ca2,09:35,12:15,C,3,C-0302,57,50,0.92,0.18,P2,0,42,4,120,09:05,09:35,12:15,12:45,N
SCH00827,LHP0242,baseline,Peak,Wed,Thu 4,Ca1,06:45,09:25,A2,8,A2-0810,114,60,0.84,0.11,P1,50,0,1,150,06:15,06:45,09:25,09:55,N
SCH00828,LHP0242,optimized,Normal,Thu,Thu 5,Ca3,13:00,15:40,A2,4,A2-0412,119,60,0.84,0.11,P1,48,0,3,150,12:30,13:00,15:40,16:10,N
SCH00829,LHP0243,baseline,Peak,Mon,Thu 2,Ca1,06:45,09:25,A2,10,A2-1012,97,52,0.85,0.11,P1,43,0,1,150,06:15,06:45,09:25,09:55,N
SCH00830,LHP0243,baseline,Worst,Mon,Thu 2,Ca1,06:45,09:25,A2,10,A2-1012,97,52,0.85,0.11,P1,43,0,1,150,06:15,06:45,09:25,09:55,N
SCH00831,LHP0243,optimized,Normal,Tue,Thu 3,Ca1,06:45,09:25,A2,3,A2-0302,90,52,0.85,0.11,P1,42,0,2,150,06:15,06:45,09:25,09:55,N
SCH00832,LHP0244,baseline,Peak,Mon,Thu 2,Ca3,13:00,15:40,A2,4,A2-0405,114,53,0.92,0.07,P1,47,0,1,150,12:30,13:00,15:40,16:10,N
SCH00833,LHP0244,baseline,Worst,Mon,Thu 2,Ca3,13:00,15:40,A2,4,A2-0405,114,53,0.92,0.07,P1,47,0,1,150,12:30,13:00,15:40,16:10,N
SCH00834,LHP0244,baseline,Normal,Tue,Thu 3,Ca4,15:50,18:30,C,1,C-0101,55,53,0.92,0.07,P2,0,47,1,120,15:20,15:50,18:30,19:00,N
SCH00835,LHP0244,optimized,Peak,Wed,Thu 4,Ca2,09:35,12:15,C,3,C-0306,59,53,0.92,0.07,P2,0,46,2,120,09:05,09:35,12:15,12:45,N
SCH00836,LHP0244,optimized,Normal,Sat,Thu 7,Ca3,13:00,15:40,C,2,C-0206,57,53,0.92,0.07,P2,0,46,2,120,12:30,13:00,15:40,16:10,N
SCH00837,LHP0245,baseline,Peak,Mon,Thu 2,Ca3,13:00,15:40,A2,10,A2-1007,96,69,0.87,0.13,P1,58,0,2,150,12:30,13:00,15:40,16:10,N
SCH00838,LHP0245,baseline,Worst,Mon,Thu 2,Ca3,13:00,15:40,A2,10,A2-1007,96,69,0.87,0.13,P1,58,0,2,150,12:30,13:00,15:40,16:10,N
SCH00839,LHP0245,optimized,Normal,Fri,Thu 6,Ca1,06:45,09:25,B,8,A2-0811,96,69,0.87,0.13,P1,56,0,4,100,06:15,06:45,09:25,09:55,N
SCH00840,LHP0246,baseline,Normal,Thu,Thu 5,Ca3,13:00,15:40,A2,7,A2-0710,97,58,0.93,0.16,P1,52,0,2,150,12:30,13:00,15:40,16:10,N
SCH00841,LHP0246,optimized,Normal,Thu,Thu 5,Ca1,06:45,09:25,C,2,C-0201,58,58,0.93,0.16,P2,0,50,4,120,06:15,06:45,09:25,09:55,N
SCH00842,LHP0247,baseline,Normal,Tue,Thu 3,Ca1,06:45,09:25,C,3,A2-0308,101,60,0.85,0.24,P2,0,49,2,120,06:15,06:45,09:25,09:55,N
SCH00843,LHP0247,optimized,Normal,Sat,Thu 7,Ca3,13:00,15:40,D,3,D-0307,78,60,0.85,0.24,P2,0,45,6,180,12:30,13:00,15:40,16:10,N
SCH00844,LHP0248,baseline,Normal,Sat,Thu 7,Ca2,09:35,12:15,A2,5,A2-0501,92,75,0.77,0.18,P1,55,0,2,150,09:05,09:35,12:15,12:45,N
SCH00845,LHP0248,optimized,Normal,Tue,Thu 3,Ca2,09:35,12:15,A2,2,A2-0207,115,75,0.77,0.18,P1,52,0,5,150,09:05,09:35,12:15,12:45,N
SCH00846,LHP0249,baseline,Normal,Fri,Thu 6,Ca1,06:45,09:25,A2,10,A2-1012,97,58,0.85,0.17,P1,47,0,2,150,06:15,06:45,09:25,09:55,N
SCH00847,LHP0249,optimized,Normal,Thu,Thu 5,Ca3,13:00,15:40,A2,9,A2-0911,120,58,0.85,0.17,P1,45,0,4,150,12:30,13:00,15:40,16:10,N
SCH00848,LHP0250,baseline,Peak,Wed,Thu 4,Ca1,06:45,09:25,B,2,B-0206,56,54,0.83,0.12,P1,43,0,1,100,06:15,06:45,09:25,09:55,N
SCH00849,LHP0250,optimized,Peak,Mon,Thu 2,Ca1,06:45,09:25,B,3,B-0305,56,54,0.83,0.12,P1,42,0,2,100,06:15,06:45,09:25,09:55,N
SCH00850,LHP0250,optimized,Worst,Mon,Thu 2,Ca1,06:45,09:25,B,3,B-0305,56,54,0.83,0.12,P1,42,0,2,100,06:15,06:45,09:25,09:55,N
SCH00851,LHP0251,baseline,Normal,Tue,Thu 3,Ca3,13:00,15:40,A2,6,A2-0605,84,34,0.82,0.16,P1,26,0,1,150,12:30,13:00,15:40,16:10,N
SCH00852,LHP0251,optimized,Peak,Wed,Thu 4,Ca2,09:35,12:15,D,4,D-0403,67,34,0.82,0.16,P2,0,25,2,180,09:05,09:35,12:15,12:45,N
SCH00853,LHP0252,baseline,Peak,Mon,Thu 2,Ca1,06:45,09:25,A2,8,A2-0814,117,76,0.92,0.24,P1,67,0,3,150,06:15,06:45,09:25,09:55,N
SCH00854,LHP0252,baseline,Worst,Mon,Thu 2,Ca1,06:45,09:25,A2,8,A2-0814,117,76,0.92,0.24,P1,67,0,3,150,06:15,06:45,09:25,09:55,N
SCH00855,LHP0252,baseline,Peak,Wed,Thu 4,Ca1,06:45,09:25,A2,5,A2-0506,85,76,0.92,0.24,P1,67,0,3,150,06:15,06:45,09:25,09:55,N
SCH00856,LHP0252,optimized,Normal,Fri,Thu 6,Ca1,06:45,09:25,D,2,D-0206,88,76,0.92,0.24,P2,0,62,8,180,06:15,06:45,09:25,09:55,N
SCH00857,LHP0252,optimized,Peak,Mon,Thu 2,Ca2,09:35,12:15,A2,8,A2-0803,105,76,0.92,0.24,P1,62,0,8,150,09:05,09:35,12:15,12:45,N
SCH00858,LHP0252,optimized,Worst,Mon,Thu 2,Ca2,09:35,12:15,A2,8,A2-0803,105,76,0.92,0.24,P1,62,0,8,150,09:05,09:35,12:15,12:45,N
SCH00859,LHP0253,baseline,Peak,Wed,Thu 4,Ca1,06:45,09:25,D,1,D-0108,69,51,0.77,0.18,P2,0,38,1,180,06:15,06:45,09:25,09:55,N
SCH00860,LHP0253,baseline,Peak,Mon,Thu 2,Ca2,09:35,12:15,C,1,C-0104,51,51,0.77,0.18,P2,0,38,1,120,09:05,09:35,12:15,12:45,N
SCH00861,LHP0253,baseline,Worst,Mon,Thu 2,Ca2,09:35,12:15,C,1,C-0104,51,51,0.77,0.18,P2,0,38,1,120,09:05,09:35,12:15,12:45,N
SCH00862,LHP0253,optimized,Peak,Wed,Thu 4,Ca4,15:50,18:30,D,2,D-0204,71,51,0.77,0.18,P2,0,35,4,180,15:20,15:50,18:30,19:00,N
SCH00863,LHP0253,optimized,Peak,Mon,Thu 2,Ca3,13:00,15:40,C,3,C-0305,56,51,0.77,0.18,P2,0,35,4,120,12:30,13:00,15:40,16:10,N
SCH00864,LHP0253,optimized,Worst,Mon,Thu 2,Ca3,13:00,15:40,C,3,C-0305,56,51,0.77,0.18,P2,0,35,4,120,12:30,13:00,15:40,16:10,N
SCH00865,LHP0254,baseline,Normal,Tue,Thu 3,Ca2,09:35,12:15,A2,10,A2-1006,113,71,0.89,0.13,P1,61,0,2,150,09:05,09:35,12:15,12:45,N
SCH00866,LHP0254,optimized,Normal,Fri,Thu 6,Ca2,09:35,12:15,D,1,D-0102,77,71,0.89,0.13,P2,0,59,4,180,09:05,09:35,12:15,12:45,N
SCH00867,LHP0255,baseline,Peak,Wed,Thu 4,Ca2,09:35,12:15,A2,1,A2-0114,81,49,0.86,0.18,P1,41,0,2,150,09:05,09:35,12:15,12:45,N
SCH00868,LHP0255,optimized,Normal,Fri,Thu 6,Ca3,13:00,15:40,A2,7,A2-0706,94,49,0.86,0.18,P1,39,0,4,150,12:30,13:00,15:40,16:10,N
SCH00869,LHP0256,baseline,Normal,Fri,Thu 6,Ca3,13:00,15:40,A2,3,A2-0309,86,72,0.89,0.24,P1,61,0,3,150,12:30,13:00,15:40,16:10,N
SCH00870,LHP0256,baseline,Normal,Tue,Thu 3,Ca4,15:50,18:30,C,8,A2-0803,105,72,0.89,0.24,P2,0,61,3,120,15:20,15:50,18:30,19:00,N
SCH00871,LHP0256,optimized,Peak,Wed,Thu 4,Ca3,13:00,15:40,C,6,A2-0606,118,72,0.89,0.24,P2,0,56,8,120,12:30,13:00,15:40,16:10,N
SCH00872,LHP0256,optimized,Normal,Sat,Thu 7,Ca3,13:00,15:40,C,3,A2-0311,104,72,0.89,0.24,P2,0,56,8,120,12:30,13:00,15:40,16:10,N
SCH00873,LHP0257,baseline,Normal,Fri,Thu 6,Ca1,06:45,09:25,A2,4,A2-0404,109,35,0.88,0.13,P1,30,0,1,150,06:15,06:45,09:25,09:55,N
SCH00874,LHP0257,optimized,Normal,Tue,Thu 3,Ca1,06:45,09:25,D,3,D-0303,67,35,0.88,0.13,P2,0,29,2,180,06:15,06:45,09:25,09:55,N
SCH00875,LHP0258,baseline,Peak,Wed,Thu 4,Ca2,09:35,12:15,A2,7,A2-0709,105,49,0.79,0.09,P1,37,0,1,150,09:05,09:35,12:15,12:45,N
SCH00876,LHP0258,baseline,Peak,Mon,Thu 2,Ca3,13:00,15:40,C,2,C-0206,57,49,0.79,0.09,P2,0,37,1,120,12:30,13:00,15:40,16:10,N
SCH00877,LHP0258,baseline,Worst,Mon,Thu 2,Ca3,13:00,15:40,C,2,C-0206,57,49,0.79,0.09,P2,0,37,1,120,12:30,13:00,15:40,16:10,N
SCH00878,LHP0258,optimized,Normal,Thu,Thu 5,Ca4,15:50,18:30,C,3,C-0305,56,49,0.79,0.09,P2,0,36,2,120,15:20,15:50,18:30,19:00,N
SCH00879,LHP0258,optimized,Peak,Wed,Thu 4,Ca2,09:35,12:15,D,5,D-0503,88,49,0.79,0.09,P2,0,36,2,180,09:05,09:35,12:15,12:45,N
